,date,longitude,latitude,Sentiment,Unnamed: 0,Unnamed: 0.1,Recommendations,EditorPick,userID,Comment_b
1842,2015-08-19-01,-77.0262,38.8964,1,24494.0,11696.0,14.0,0.0,72722824.0,1.0
1843,2015-08-19-01,-76.7902,39.0724,0,19744.0,11620.0,6.0,0.0,63543328.0,1.0
1844,2015-08-19-01,-76.7902,39.0724,1,19743.0,11413.0,11.0,0.0,46763028.0,1.0
1845,2015-08-19-01,-74.9384,42.1497,0,15238.0,11347.0,17.0,0.0,56625543.0,1.0
1846,2015-08-19-01,-74.9384,42.1497,0,15250.0,11400.0,310.0,0.0,71999084.0,1.0
1847,2015-08-19-01,-74.9384,42.1497,0,15287.0,11757.0,6.0,0.0,65481849.0,1.0
1848,2015-08-19-01,-74.9384,42.1497,0,15241.0,11354.0,43.0,0.0,12244162.0,1.0
1849,2015-08-19-01,-74.9384,42.1497,0,15266.0,11608.0,6.0,0.0,39695589.0,1.0
1850,2015-08-19-01,-74.9384,42.1497,0,15249.0,11394.0,8.0,0.0,65031681.0,1.0
1851,2015-08-19-01,-74.9384,42.1497,0,15243.0,11369.0,18.5,0.0,36581440.0,1.0
1852,2015-08-19-01,-74.9384,42.1497,0,15285.0,11748.0,19.0,0.0,46532546.0,1.0
1853,2015-08-19-01,-74.9384,42.1497,0,15248.0,11393.0,134.0,0.0,30484392.0,1.0
1854,2015-08-19-01,-74.9384,42.1497,0,15271.0,11644.0,5.0,0.0,34963770.0,1.0
1855,2015-08-19-01,-74.9384,42.1497,0,15263.0,11507.0,7.0,0.0,65947379.0,1.0
1856,2015-08-19-01,-74.9384,42.1497,1,15274.0,11669.0,11.0,0.0,13951101.0,1.0
1857,2015-08-19-01,-74.9384,42.1497,1,15247.0,11389.0,119.0,0.0,67603102.0,1.0
1858,2015-08-19-01,-74.9384,42.1497,1,15267.0,11628.0,13.0,0.0,69883620.0,1.0
1859,2015-08-19-01,-74.9384,42.1497,1,15277.0,11700.0,1.0,0.0,18300020.0,1.0
1860,2015-08-19-01,-74.9384,42.1497,1,15282.5,11727.0,17.0,0.0,33602415.0,1.0
1861,2015-08-19-01,-74.9384,42.1497,1,15281.0,11727.0,8.0,0.0,55922401.0,1.0
1862,2015-08-19-01,-74.9384,42.1497,1,15265.0,11542.0,2.0,0.0,66389336.0,1.0
1863,2015-08-19-01,-74.9384,42.1497,1,15290.0,11770.0,12.0,0.0,12443097.0,1.0
1864,2015-08-19-01,-74.9384,42.1497,1,15278.3333333,11705.3333333,46.3333333333,0.333333333333,15956120.6667,1.0
1865,2015-08-19-01,-74.9384,42.1497,1,15266.8333333,11575.6666667,72.1666666667,0.0,52312346.1667,1.0
1866,2015-08-19-01,-74.9384,42.1497,1,15268.0,11632.0,9.0,0.0,39695589.0,1.0
1867,2015-08-19-01,-74.9384,42.1497,1,15274.5,11674.5,24.5,0.0,57078305.5,1.0
1868,2015-08-19-01,-74.9384,42.1497,1,15283.0,11731.0,10.0,0.0,67603102.0,1.0
1869,2015-08-19-01,-74.9384,42.1497,1,15286.0,11755.0,42.0,0.0,7988217.0,1.0
1870,2015-08-19-01,-74.9384,42.1497,1,15262.0,11505.0,4.0,0.0,63738877.0,1.0
1871,2015-08-19-01,-74.9384,42.1497,1,15288.0,11758.0,27.0,0.0,40118532.0,1.0
1872,2015-08-19-01,-74.5089,40.314,0,20282.0,11346.0,45.0,1.0,47123844.0,1.0
1873,2015-08-19-01,-74.5089,40.314,0,20281.0,11288.0,65.0,0.0,60156938.0,1.0
1874,2015-08-19-01,-74.5089,40.314,0,20300.0,11739.0,10.0,0.0,62267647.0,1.0
1875,2015-08-19-01,-74.5089,40.314,1,20295.0,11657.0,3.0,0.0,60876001.0,1.0
1876,2015-08-19-01,-74.5089,40.314,1,20283.0,11378.0,24.0,0.0,3704135.0,1.0
1877,2015-08-19-01,-74.5089,40.314,1,20289.0,11515.5,305.0,0.5,33601927.0,1.0
1878,2015-08-19-01,-74.5089,40.314,1,20291.0,11541.0,13.0,0.0,3704135.0,1.0
1879,2015-08-19-01,-74.5089,40.314,1,20292.0,11569.0,14.0,0.0,42437322.0,1.0
1880,2015-08-19-01,-72.7622,41.5834,0,13891.0,11690.0,33.0,0.0,4337288.0,1.0
1881,2015-08-19-01,-72.7622,41.5834,1,13892.0,11804.0,149.0,0.0,43936405.0,1.0
1882,2015-08-19-01,-72.7622,41.5834,1,13888.0,11583.0,10.0,0.0,60269976.0,1.0
1883,2015-08-19-01,-72.7093,44.0407,0,20868.0,11335.0,8.0,0.0,6098666.0,1.0
1884,2015-08-19-01,-72.7093,44.0407,0,20867.0,11285.0,7.0,0.0,57026982.0,1.0
1885,2015-08-19-01,-72.7093,44.0407,1,20873.0,11800.0,17.0,0.0,70310725.0,1.0
1886,2015-08-19-01,-71.5653,43.4108,0,21953.0,11773.0,57.0,0.0,56929812.0,1.0
1887,2015-08-19-01,-71.5314,42.2373,0,21518.0,11545.0,3.0,0.0,25216861.0,1.0
1888,2015-08-19-01,-71.5314,42.2373,0,21519.0,11752.0,24.0,0.0,56683561.0,1.0
1889,2015-08-19-01,-71.5314,42.2373,1,21520.0,11753.0,462.0,1.0,66838948.0,1.0
1890,2015-08-19-01,-71.5314,42.2373,1,21516.0,11383.0,16.0,0.0,30808751.0,1.0
1891,2015-08-19-01,-69.3977,44.6074,1,23962.0,11511.0,6.0,0.0,26035061.0,1.0
1892,2015-08-20-01,-157.5311,21.1098,1,21858.0,10947.0,35.0,0.0,48340155.0,1.0
1893,2015-08-20-01,-152.2683,61.385,0,22819.0,11118.0,0.0,0.0,38969323.0,1.0
1894,2015-08-20-01,-152.2683,61.385,1,22821.0,11450.0,2.0,0.0,38969323.0,1.0
1895,2015-08-20-01,-122.1269,44.5672,1,21091.0,10896.0,873.0,0.0,31740333.0,1.0
1896,2015-08-20-01,-121.5708,47.3917,1,22937.0,11282.0,11.0,0.0,72405865.0,1.0
1897,2015-08-20-01,-121.5708,47.3917,1,22936.0,11063.0,1.0,0.0,15276158.0,1.0
1898,2015-08-20-01,-121.5708,47.3917,1,22934.0,10983.0,3.0,0.0,67489859.0,1.0
1899,2015-08-20-01,-121.5708,47.3917,1,22939.0,11489.0,3.0,0.0,72405865.0,1.0
1900,2015-08-20-01,-119.7462,36.17,0,18292.0,11419.0,4.0,0.0,46047020.0,1.0
1901,2015-08-20-01,-119.7462,36.17,0,18293.0,11446.0,2.0,0.0,13449770.0,1.0
1902,2015-08-20-01,-119.7462,36.17,0,18262.0,10907.0,150.0,1.0,1584928.0,1.0
1903,2015-08-20-01,-119.7462,36.17,0,18273.0,11139.0,7.0,0.0,26596464.0,1.0
1904,2015-08-20-01,-119.7462,36.17,0,18269.0,11068.0,2.0,0.0,60211101.0,1.0
1905,2015-08-20-01,-119.7462,36.17,0,18271.0,11121.0,4.0,0.0,47289385.0,1.0
1906,2015-08-20-01,-119.7462,36.17,1,18294.0,11468.0,7.0,0.0,30535824.0,1.0
1907,2015-08-20-01,-119.7462,36.17,1,18264.5,10978.5,26.0,0.0,60035831.0,1.0
1908,2015-08-20-01,-119.7462,36.17,1,18275.0,11167.0,0.0,0.0,49400065.0,1.0
1909,2015-08-20-01,-119.7462,36.17,1,18260.0,10887.0,24.0,0.0,16832161.0,1.0
1910,2015-08-20-01,-119.7462,36.17,1,18271.0,11083.0,48.0,0.5,59868283.0,1.0
1911,2015-08-20-01,-117.1219,38.4199,0,24745.0,11086.0,8.0,0.0,59656291.0,1.0
1912,2015-08-20-01,-117.1219,38.4199,1,24744.0,11013.0,2.0,0.0,55336963.0,1.0
1913,2015-08-20-01,-114.5103,44.2394,1,24790.0,11457.0,2.0,0.0,34204226.0,1.0
1914,2015-08-20-01,-111.3877,33.7712,0,13307.0,11111.0,1.0,0.0,56767034.0,1.0
1915,2015-08-20-01,-110.3261,46.9048,1,23668.0,11045.0,6.0,0.0,234516.0,1.0
1916,2015-08-20-01,-106.2371,34.8375,1,22406.0,11462.0,24.0,1.0,34431436.0,1.0
1917,2015-08-20-01,-99.793,47.5362,1,24898.0,10974.0,18.0,0.0,61839897.0,1.0
1918,2015-08-20-01,-97.6475,31.106,0,17338.0,11067.0,2.0,0.0,23951267.0,1.0
1919,2015-08-20-01,-97.6475,31.106,1,17336.0,10920.0,1798.0,1.0,56534744.0,1.0
1920,2015-08-20-01,-97.6475,31.106,1,17337.0,10980.0,7.0,0.0,69670220.0,1.0
1921,2015-08-20-01,-97.6475,31.106,1,17344.0,11260.0,111.0,1.0,42289376.0,1.0
1922,2015-08-20-01,-93.9196,45.7326,0,16752.0,10944.0,55.0,0.0,16146477.0,1.0
1923,2015-08-20-01,-93.9196,45.7326,0,16753.0,11104.0,26.0,1.0,26573106.0,1.0
1924,2015-08-20-01,-93.9196,45.7326,0,16755.0,11240.0,6.0,0.0,20818051.0,1.0
1925,2015-08-20-01,-93.9196,45.7326,0,16756.0,11422.0,2.0,0.0,54967805.0,1.0
1926,2015-08-20-01,-93.214,42.0046,1,16914.0,11142.0,5.0,0.0,13387144.0,1.0
1927,2015-08-20-01,-93.214,42.0046,1,16915.0,11464.0,9.0,0.0,41838199.0,1.0
1928,2015-08-20-01,-91.8749,31.1801,0,24847.0,10940.0,74.0,0.0,27615044.0,1.0
1929,2015-08-20-01,-91.8749,31.1801,1,24848.5,11034.5,5.5,0.0,53037137.0,1.0
1930,2015-08-20-01,-89.6812,32.7673,0,24957.0,11182.0,3.0,0.0,32411948.0,1.0
1931,2015-08-20-01,-89.6812,32.7673,1,24955.0,10979.0,13.0,0.0,66889060.0,1.0
1932,2015-08-20-01,-89.0022,40.3363,1,19248.5,11162.5,15.0,0.5,41853632.5,1.0
1933,2015-08-20-01,-89.0022,40.3363,1,19251.0,11244.0,25.0,0.0,16632190.0,1.0
1934,2015-08-20-01,-86.2604,39.8647,0,23826.0,11122.0,4.0,0.0,60479772.0,1.0
1935,2015-08-20-01,-86.2604,39.8647,1,23827.0,11197.0,13.0,0.0,57014335.0,1.0
1936,2015-08-20-01,-84.5603,43.3504,0,23207.0,10949.0,16.0,0.0,38822729.0,1.0
1937,2015-08-20-01,-84.5603,43.3504,1,23209.0,11115.0,4.0,0.0,33784778.0,1.0
1938,2015-08-20-01,-84.5603,43.3504,1,23208.0,11052.0,0.0,0.0,4035522.0,1.0
1939,2015-08-20-01,-83.6487,32.9866,1,22096.0,11082.0,18.0,0.0,59005690.0,1.0
1940,2015-08-20-01,-83.6487,32.9866,1,22094.0,10904.0,2.0,0.0,60541534.0,1.0
1941,2015-08-20-01,-83.6487,32.9866,1,22100.0,11497.0,8.0,0.0,72387567.0,1.0
1942,2015-08-20-01,-82.7755,40.3736,0,24196.0,11129.0,0.0,0.0,26369835.0,1.0
1943,2015-08-20-01,-82.7755,40.3736,1,24195.0,11074.0,9.0,0.0,62148743.0,1.0
1944,2015-08-20-01,-82.7755,40.3736,1,24198.0,11245.0,6.0,0.0,69760677.0,1.0
1945,2015-08-20-01,-81.717,27.8333,0,262.0,11012.0,12.0,0.0,6569822.0,1.0
1946,2015-08-20-01,-81.717,27.8333,0,273.0,11495.0,3.0,0.0,59419926.0,1.0
1947,2015-08-20-01,-81.717,27.8333,1,264.0,11051.0,2.0,0.0,30362089.0,1.0
1948,2015-08-20-01,-81.717,27.8333,1,267.0,11120.0,6.0,0.0,30749412.0,1.0
1949,2015-08-20-01,-80.9696,38.468,1,24660.0,10973.0,7.0,0.0,72318600.0,1.0
1950,2015-08-20-01,-80.9066,33.8191,0,22257.0,11467.0,2.0,0.0,59960191.0,1.0
1951,2015-08-20-01,-80.9066,33.8191,1,22255.0,11149.0,2.0,0.0,27526833.0,1.0
1952,2015-08-20-01,-79.8431,35.6411,0,22629.0,11275.0,41.0,0.0,8822225.0,1.0
1953,2015-08-20-01,-79.8431,35.6411,0,22623.0,10945.0,45.0,0.0,48281110.0,1.0
1954,2015-08-20-01,-79.8431,35.6411,1,22624.0,11018.0,6.0,0.0,38069036.0,1.0
1955,2015-08-20-01,-79.8431,35.6411,1,22626.0,11110.0,5.0,0.0,28056249.0,1.0
1956,2015-08-20-01,-78.2057,37.768,0,12989.0,11247.0,28.0,0.0,55570583.0,1.0
1957,2015-08-20-01,-78.2057,37.768,0,12986.0,10981.0,2.0,0.0,69023592.0,1.0
1958,2015-08-20-01,-78.2057,37.768,1,12984.0,10919.0,465.0,0.0,59813027.0,1.0
1959,2015-08-20-01,-77.264,40.5773,0,13543.0,10938.0,103.0,0.0,69485136.0,1.0
1960,2015-08-20-01,-77.264,40.5773,0,13547.0,11473.0,5.0,0.0,50447605.0,1.0
1961,2015-08-20-01,-77.0262,38.8964,0,24487.0,11038.0,5.0,0.0,42850188.0,1.0
1962,2015-08-20-01,-77.0262,38.8964,0,24491.0,11443.0,4.0,0.0,17789122.0,1.0
1963,2015-08-20-01,-77.0262,38.8964,1,24489.0,11214.0,0.0,0.0,67561358.0,1.0
1964,2015-08-20-01,-76.7902,39.0724,0,19742.0,11280.0,29.0,0.0,62499561.0,1.0
1965,2015-08-20-01,-76.7902,39.0724,0,19739.0,11206.0,5.0,0.0,26601466.0,1.0
1966,2015-08-20-01,-76.7902,39.0724,1,19736.0,10968.0,4.0,0.0,6455957.0,1.0
1967,2015-08-20-01,-76.7902,39.0724,1,19738.5,11163.0,13.5,0.5,38672390.0,1.0
1968,2015-08-20-01,-76.7902,39.0724,1,19741.0,11241.0,32.0,0.0,55063995.0,1.0
1969,2015-08-20-01,-75.5148,39.3498,0,23874.0,11041.0,4.0,0.0,56445293.0,1.0
1970,2015-08-20-01,-74.9384,42.1497,0,15223.0,11181.0,11.0,0.0,63258400.0,1.0
1971,2015-08-20-01,-74.9384,42.1497,0,15232.0,11257.0,4.0,0.0,63568613.0,1.0
1972,2015-08-20-01,-74.9384,42.1497,0,15212.3333333,11096.6666667,3.33333333333,0.0,30740854.3333,1.0
1973,2015-08-20-01,-74.9384,42.1497,0,15224.0,11185.0,10.0,0.0,4465132.0,1.0
1974,2015-08-20-01,-74.9384,42.1497,0,15196.0,10936.0,21.0,0.0,7570901.0,1.0
1975,2015-08-20-01,-74.9384,42.1497,1,15215.0,11096.0,6.0,0.0,36824650.0,1.0
1976,2015-08-20-01,-74.9384,42.1497,1,15261.0,11502.0,9.0,0.0,47672283.0,1.0
1977,2015-08-20-01,-74.9384,42.1497,1,15199.0,10954.0,22.0,0.0,34963770.0,1.0
1978,2015-08-20-01,-74.9384,42.1497,1,15212.0,11064.0,5.0,0.0,66436428.0,1.0
1979,2015-08-20-01,-74.9384,42.1497,1,15177.0,10785.0,33.0,0.0,13201855.0,1.0
1980,2015-08-20-01,-74.9384,42.1497,1,15190.0,10901.0,4.0,0.0,37192798.0,1.0
1981,2015-08-20-01,-74.9384,42.1497,1,15194.0,10927.0,409.0,0.0,63650109.0,1.0
1982,2015-08-20-01,-74.9384,42.1497,1,15195.0,10935.0,120.0,0.0,22528152.0,1.0
1983,2015-08-20-01,-74.9384,42.1497,1,15222.0,11179.0,8.0,0.0,11871046.0,1.0
1984,2015-08-20-01,-74.9384,42.1497,1,15218.0,11105.0,1.0,0.0,15651413.0,1.0
1985,2015-08-20-01,-74.9384,42.1497,1,15228.8333333,11224.6666667,23.1666666667,0.0,50672093.1667,1.0
1986,2015-08-20-01,-74.9384,42.1497,1,15257.0,11466.0,4.0,0.0,15651413.0,1.0
1987,2015-08-20-01,-74.9384,42.1497,1,15204.0,10987.0,5.0,0.0,38933855.0,1.0
1988,2015-08-20-01,-74.9384,42.1497,1,15198.0,10942.0,98.0,0.0,71999084.0,1.0
1989,2015-08-20-01,-74.9384,42.1497,1,15216.0,11104.0,8.33333333333,0.0,21530167.0,1.0
1990,2015-08-20-01,-74.5089,40.314,0,20280.0,11227.0,26.0,0.0,3017703.0,1.0
1991,2015-08-20-01,-74.5089,40.314,0,20273.6666667,11128.6666667,13.0,0.0,39250662.0,1.0
1992,2015-08-20-01,-74.5089,40.314,0,20276.0,11191.0,4.0,0.0,58739341.0,1.0
1993,2015-08-20-01,-74.5089,40.314,1,20286.0,11460.0,4.0,0.0,22905317.0,1.0
1994,2015-08-20-01,-74.5089,40.314,1,20277.0,11210.0,3.0,0.0,34591549.0,1.0
1995,2015-08-20-01,-74.5089,40.314,1,20271.0,11044.0,1.0,0.0,47509748.0,1.0
1996,2015-08-20-01,-74.5089,40.314,1,20272.0,11049.0,2.0,0.0,52301946.0,1.0
1997,2015-08-20-01,-74.5089,40.314,1,20287.0,11469.0,6.0,0.0,58896341.0,1.0
1998,2015-08-20-01,-74.5089,40.314,1,20279.0,11285.5,9.0,0.0,42657172.5,1.0
1999,2015-08-20-01,-74.5089,40.314,1,20263.0,10786.0,1.0,0.0,47123844.0,1.0
2000,2015-08-20-01,-72.7622,41.5834,0,13885.0,11239.0,93.0,0.0,47229657.0,1.0
2001,2015-08-20-01,-72.7622,41.5834,1,13882.0,10978.0,21.0,0.0,18640098.0,1.0
2002,2015-08-20-01,-72.7622,41.5834,1,13884.0,11120.0,3.0,0.0,372216.0,1.0
2003,2015-08-20-01,-72.7093,44.0407,1,20865.0,11040.0,1.0,0.0,2793503.0,1.0
2004,2015-08-20-01,-72.7093,44.0407,1,20861.0,10787.0,55.0,0.0,65928015.0,1.0
2005,2015-08-20-01,-72.7093,44.0407,1,20866.0,11119.0,2.0,0.0,515381.0,1.0
2006,2015-08-20-01,-71.5653,43.4108,1,21951.0,11432.0,6.0,0.0,72732481.0,1.0
2007,2015-08-20-01,-71.5314,42.2373,0,21507.0,11006.0,10.0,0.0,43757808.0,1.0
2008,2015-08-20-01,-71.5314,42.2373,0,21515.0,11248.0,12.0,0.0,2073520.0,1.0
2009,2015-08-20-01,-71.5314,42.2373,0,21504.0,10948.0,36.0,0.0,41736033.0,1.0
2010,2015-08-20-01,-71.5314,42.2373,1,21509.5,11091.5,8.0,0.0,36158427.0,1.0
2011,2015-08-20-01,-71.5101,41.6772,0,17073.0,11228.0,166.0,1.0,39211771.0,1.0
2012,2015-08-20-01,-69.3977,44.6074,1,23961.0,11171.0,1.0,0.0,61190755.0,1.0
2013,2015-08-21-01,-122.1269,44.5672,0,21089.0,10808.0,80.0,0.0,49120908.0,1.0
2014,2015-08-21-01,-122.1269,44.5672,1,21084.0,10283.0,30.0,0.0,65026476.0,1.0
2015,2015-08-21-01,-119.7462,36.17,0,18252.0,10519.0,8.0,0.0,58538937.0,1.0
2016,2015-08-21-01,-119.7462,36.17,0,18226.0,10131.0,2.0,0.0,29629210.0,1.0
2017,2015-08-21-01,-119.7462,36.17,1,18235.0,10226.0,26.0,0.0,5681302.0,1.0
2018,2015-08-21-01,-119.7462,36.17,1,18227.0,10139.0,2.0,0.0,69657436.0,1.0
2019,2015-08-21-01,-119.7462,36.17,1,18254.0,10617.0,6.0,0.0,55761740.0,1.0
2020,2015-08-21-01,-111.8535,40.1135,0,24686.0,10261.0,16.0,0.0,46824470.0,1.0
2021,2015-08-21-01,-106.2371,34.8375,1,22403.0,10710.0,4.0,0.0,7531892.0,1.0
2022,2015-08-21-01,-105.3272,39.0646,1,23485.0,10501.0,3.0,0.0,54318192.0,1.0
2023,2015-08-21-01,-105.3272,39.0646,1,23488.0,10784.0,72.0,0.0,432006.0,1.0
2024,2015-08-21-01,-98.2883,41.1289,0,24939.0,10571.0,18.0,0.0,63304363.0,1.0
2025,2015-08-21-01,-93.9196,45.7326,0,16744.0,10202.0,1.0,0.0,65599311.0,1.0
2026,2015-08-21-01,-93.9196,45.7326,1,16746.0,10271.0,22.0,0.0,67971870.0,1.0
2027,2015-08-21-01,-89.0022,40.3363,0,19242.0,10423.0,2.0,0.0,2280479.0,1.0
2028,2015-08-21-01,-89.0022,40.3363,1,19244.0,10834.0,18.0,0.0,66332358.0,1.0
2029,2015-08-21-01,-86.2604,39.8647,1,23824.0,10651.0,14.0,0.0,57014335.0,1.0
2030,2015-08-21-01,-84.6514,37.669,1,24917.0,10628.0,16.0,0.0,12361969.0,1.0
2031,2015-08-21-01,-84.5603,43.3504,1,23200.0,10499.0,0.0,0.0,62008270.0,1.0
2032,2015-08-21-01,-82.7755,40.3736,1,24185.0,10101.0,6.0,0.0,56588248.0,1.0
2033,2015-08-21-01,-82.7755,40.3736,1,24193.0,10766.0,20.0,0.0,47935180.0,1.0
2034,2015-08-21-01,-81.717,27.8333,1,245.0,10384.0,0.0,0.0,67896430.0,1.0
2035,2015-08-21-01,-81.717,27.8333,1,249.0,10483.0,13.0,0.0,61144049.0,1.0
2036,2015-08-21-01,-79.8431,35.6411,0,22618.0,10611.0,7.0,0.0,58116546.0,1.0
2037,2015-08-21-01,-79.8431,35.6411,1,22620.0,10740.0,47.0,0.0,66908967.0,1.0
2038,2015-08-21-01,-79.8431,35.6411,1,22613.0,10329.0,18.0,0.0,67371622.0,1.0
2039,2015-08-21-01,-78.2057,37.768,0,12979.0,10680.0,26.0,0.0,34911270.0,1.0
2040,2015-08-21-01,-78.2057,37.768,1,12973.0,10304.0,5.0,0.0,37681206.0,1.0
2041,2015-08-21-01,-78.2057,37.768,1,12977.0,10535.0,14.0,0.0,17933355.0,1.0
2042,2015-08-21-01,-77.264,40.5773,1,13538.0,10433.0,25.0,1.0,55831128.0,1.0
2043,2015-08-21-01,-77.0262,38.8964,0,24486.0,10866.0,79.0,0.0,26266170.0,1.0
2044,2015-08-21-01,-77.0262,38.8964,0,24485.0,10694.0,12.0,0.0,829618.0,1.0
2045,2015-08-21-01,-77.0262,38.8964,0,24484.0,10516.0,1.0,0.0,44019124.0,1.0
2046,2015-08-21-01,-76.7902,39.0724,1,19730.0,10479.0,8.0,0.0,22452103.0,1.0
2047,2015-08-21-01,-74.9384,42.1497,0,15136.0,10440.0,4.0,0.0,22528152.0,1.0
2048,2015-08-21-01,-74.9384,42.1497,0,15111.0,10176.0,34.0,0.0,10022133.0,1.0
2049,2015-08-21-01,-74.9384,42.1497,0,15163.0,10675.0,46.0,0.0,40224853.0,1.0
2050,2015-08-21-01,-74.9384,42.1497,0,15164.0,10677.0,53.0,0.0,63554849.0,1.0
2051,2015-08-21-01,-74.9384,42.1497,0,15153.0,10630.0,3.0,0.0,39251952.0,1.0
2052,2015-08-21-01,-74.9384,42.1497,0,15167.0,10697.0,33.0,0.0,12155302.0,1.0
2053,2015-08-21-01,-74.9384,42.1497,1,15102.0,10116.0,2.0,0.0,32896840.0,1.0
2054,2015-08-21-01,-74.9384,42.1497,1,15160.0,10668.0,26.0,0.0,65905496.0,1.0
2055,2015-08-21-01,-74.9384,42.1497,1,15172.0,10717.0,6.0,0.0,63590123.0,1.0
2056,2015-08-21-01,-74.9384,42.1497,1,15175.0,10749.0,14.0,0.0,54936127.0,1.0
2057,2015-08-21-01,-74.9384,42.1497,1,15116.0,10242.0,1.0,0.0,65481849.0,1.0
2058,2015-08-21-01,-74.9384,42.1497,1,15107.0,10160.0,11.0,0.0,17666849.0,1.0
2059,2015-08-21-01,-74.9384,42.1497,1,15151.0,10623.0,22.0,0.0,72431659.0,1.0
2060,2015-08-21-01,-74.9384,42.1497,1,15126.0,10374.0,2.0,0.0,34433851.0,1.0
2061,2015-08-21-01,-74.9384,42.1497,1,15141.0,10536.0,16.0,0.0,70160332.0,1.0
2062,2015-08-21-01,-74.5089,40.314,0,20260.0,10726.0,45.0,0.0,66555774.0,1.0
2063,2015-08-21-01,-74.5089,40.314,1,20256.0,10614.0,3.0,0.0,48710927.0,1.0
2064,2015-08-21-01,-74.5089,40.314,1,20248.0,10421.0,11.0,0.0,4164772.0,1.0
2065,2015-08-21-01,-72.7622,41.5834,0,13876.0,10602.0,3.0,0.0,63746679.0,1.0
2066,2015-08-21-01,-72.7622,41.5834,1,13874.0,10155.0,37.0,0.0,47981804.0,1.0
2067,2015-08-21-01,-72.7093,44.0407,1,20858.0,10600.0,23.0,0.0,42998626.0,1.0
2068,2015-08-21-01,-72.7093,44.0407,1,20858.5,10568.0,12.0,0.0,37516992.5,1.0
2069,2015-08-21-01,-71.5653,43.4108,1,21950.0,10751.0,37.0,0.0,55507412.0,1.0
2070,2015-08-21-01,-71.5314,42.2373,0,21496.0,10735.0,14.0,0.0,2073520.0,1.0
2071,2015-08-21-01,-71.5314,42.2373,1,21494.0,10699.0,54.0,0.0,46062714.0,1.0
2072,2015-08-21-01,-71.5314,42.2373,1,21493.0,10660.0,1.0,0.0,69261150.0,1.0
2073,2015-08-21-01,-71.5314,42.2373,1,21492.0,10590.0,18.0,0.0,36829735.0,1.0
2074,2015-08-21-01,-71.5101,41.6772,0,17071.0,10343.0,28.0,0.0,63437791.0,1.0
2075,2015-08-21-01,-69.3977,44.6074,0,23960.0,10637.0,32.0,0.0,61190755.0,1.0
2076,2015-08-23-01,-71.5314,42.2373,0,21672.0,18149.0,1.0,0.0,45502378.0,1.0
2077,2015-08-24-01,-119.7462,36.17,1,18213.0,9967.0,17.0,1.0,16832161.0,1.0
2078,2015-08-24-01,-76.7902,39.0724,1,19728.0,10008.0,2.0,0.0,65368659.0,1.0
2079,2015-08-24-01,-74.5089,40.314,0,20239.0,9962.0,3.0,0.0,23580303.0,1.0
2080,2015-08-25-01,-119.7462,36.17,1,18206.0,9912.0,0.0,0.0,10296364.0,1.0
2081,2015-08-27-01,-122.1269,44.5672,1,21052.0,7959.0,107.0,0.0,60330035.0,1.0
2082,2015-08-27-01,-122.1269,44.5672,1,21048.0,7298.0,4.0,0.0,58784916.0,1.0
2083,2015-08-27-01,-122.1269,44.5672,1,21050.0,7706.0,34.0,0.0,46675006.0,1.0
2084,2015-08-27-01,-121.5708,47.3917,0,22901.0,7745.0,2.0,0.0,66757566.0,1.0
2085,2015-08-27-01,-121.5708,47.3917,0,22893.0,7459.0,0.0,0.0,63678407.0,1.0
2086,2015-08-27-01,-121.5708,47.3917,1,22894.0,7550.0,3.0,0.0,40337705.0,1.0
2087,2015-08-27-01,-121.5708,47.3917,1,22895.0,7575.0,3.0,0.0,13235758.0,1.0
2088,2015-08-27-01,-121.5708,47.3917,1,22899.0,7661.0,4.0,0.0,13459088.0,1.0
2089,2015-08-27-01,-121.5708,47.3917,1,22905.0,8038.0,9.0,0.0,32482799.0,1.0
2090,2015-08-27-01,-121.5708,47.3917,1,22904.0,8027.0,24.0,0.0,60568491.0,1.0
2091,2015-08-27-01,-121.5708,47.3917,1,22896.0,7609.0,65.0,1.0,18426496.0,1.0
2092,2015-08-27-01,-119.7462,36.17,0,18045.5,7562.5,16.0,0.0,50518636.5,1.0
2093,2015-08-27-01,-119.7462,36.17,0,18057.0,7735.0,2.0,0.0,16703837.0,1.0
2094,2015-08-27-01,-119.7462,36.17,0,18032.0,7406.0,16.0,0.0,66978362.0,1.0
2095,2015-08-27-01,-119.7462,36.17,0,18031.0,7402.0,12.0,0.0,69673872.0,1.0
2096,2015-08-27-01,-119.7462,36.17,0,18041.3333333,7533.0,13.3333333333,0.0,30718077.3333,1.0
2097,2015-08-27-01,-119.7462,36.17,0,18067.0,7899.0,15.0,0.0,68329947.0,1.0
2098,2015-08-27-01,-119.7462,36.17,0,18053.0,7671.0,19.0,0.0,52588888.0,1.0
2099,2015-08-27-01,-119.7462,36.17,0,18046.0,7571.0,10.0,0.0,68623504.0,1.0
2100,2015-08-27-01,-119.7462,36.17,0,18080.0,8049.0,9.0,0.0,1962302.0,1.0
2101,2015-08-27-01,-119.7462,36.17,0,18047.0,7610.0,9.0,0.0,29629210.0,1.0
2102,2015-08-27-01,-119.7462,36.17,0,18082.0,8088.0,4.0,0.0,67758025.0,1.0
2103,2015-08-27-01,-119.7462,36.17,1,18044.0,7567.0,0.0,0.0,59127380.0,1.0
2104,2015-08-27-01,-119.7462,36.17,1,18055.0,7720.0,10.0,0.0,27399602.0,1.0
